WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
40,Cincinnati,Western & Southern Financial Group Women's Open,8/10/2009,Premier,Outdoor,Hard,1st Round,3,Wozniak A.,Suarez Navarro C.,39,31,1429,1634,6,0,6,3,,,2,0,Completed,1.44,2.62,1.45,2.6,1.44,2.62,1.53,2.38,1.46,2.64
40,Cincinnati,Western & Southern Financial Group Women's Open,8/10/2009,Premier,Outdoor,Hard,1st Round,3,Vinci R.,Malek T.,46,77,1264,820,6,4,6,1,,,2,0,Completed,1.72,2,1.75,2.05,1.72,2,1.667,2.1,1.75,2.03
40,Cincinnati,Western & Southern Financial Group Women's Open,8/10/2009,Premier,Outdoor,Hard,1st Round,3,Ivanovic A.,Oudin M.,11,68,3212,898,2,6,6,1,6,1,2,1,Completed,1.33,3.25,1.31,3.34,1.33,3.25,1.364,2.875,1.3,3.4
40,Cincinnati,Western & Southern Financial Group Women's Open,8/10/2009,Premier,Outdoor,Hard,1st Round,3,Clijsters K.,Bartoli M.,N/A,13,N/A,3035,6,4,6,3,,,2,0,Completed,2.37,1.53,2.25,1.6,2.375,1.533,2.1,1.67,2.26,1.61
40,Cincinnati,Western & Southern Financial Group Women's Open,8/10/2009,Premier,Outdoor,Hard,1st Round,3,Chakvetadze A.,Vesnina E.,51,32,1140,1597,7,5,6,3,,,2,0,Completed,1.8,1.9,1.8,1.94,1.72,2,1.83,1.83,1.75,2.03
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Wickmayer Y.,Schiavone F.,56,26,1051,1851,6,3,6,4,,,2,0,Completed,1.57,2.25,1.55,2.45,1.571,2.25,1.62,2.2,1.53,2.44
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Hantuchova D.,Errani S.,27,41,1849,1410,3,6,6,3,6,1,2,1,Completed,1.53,2.37,1.5,2.55,1.53,2.37,1.533,2.375,1.53,2.44
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Peng S.,Cibulkova D.,40,16,1421,2621,6,2,6,1,,,2,0,Completed,2.37,1.53,2.35,1.55,2.37,1.53,2.25,1.571,2.52,1.5
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Szavay A.,Radwanska U.,33,62,1596,983,7,5,7,5,,,2,0,Completed,1.83,1.83,1.95,1.8,1.83,1.83,1.833,1.833,1.92,1.84
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Cirstea S.,Shaughnessy M.,24,936,1896,12,7,5,7,5,,,2,0,Completed,1.11,6,1.1,6.25,1.12,5.5,1.1,6,1.11,6.2
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Kirilenko M.,Shvedova Y.,52,61,1114,989,6,4,6,1,,,2,0,Completed,2.2,1.61,2.1,1.7,1.833,1.833,2.1,1.67,2.15,1.67
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Kleybanova A.,Rezai A.,37,38,1455,1445,6,3,6,3,,,2,0,Completed,1.9,1.8,1.87,1.87,1.833,1.833,1.83,1.83,1.9,1.86
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Bondarenko A.,Petrova N.,34,10,1596,3290,6,2,6,3,,,2,0,Completed,2.75,1.4,2.6,1.45,2.625,1.444,2.625,1.444,2.7,1.44
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Morita A.,12,65,3190,946,6,2,6,3,,,2,0,Completed,1.1,6.5,1.1,6.25,1.125,5.5,1.13,5.5,1.1,6.6
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Martinez-Sanchez M.J.,Dushevina V.,43,44,1392,1349,6,4,3,6,6,3,2,1,Completed,3.25,1.33,2.85,1.4,2.625,1.444,2.63,1.44,3.1,1.35
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Radwanska A.,Sugiyama A.,14,71,2981,858,6,2,6,1,,,2,0,Completed,1.1,6.5,1.15,5.2,1.14,5,1.13,5.5,1.13,5.7
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,1st Round,3,Bammer S.,Zheng J.,29,22,1720,1951,6,2,4,6,6,2,2,1,Completed,3.25,1.33,2.92,1.37,3.25,1.333,3,1.33,3,1.37
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,2nd Round,3,Safina D.,Vinci R.,1,46,9601,1264,2,6,7,5,6,4,2,1,Completed,1.08,7,1.1,6.25,1.071,7.5,1.125,5.5,1.08,7.5
40,Cincinnati,Western & Southern Financial Group Women's Open,8/11/2009,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Safarova L.,6,45,5851,1285,6,3,6,7,7,6,2,1,Completed,1.22,4,1.23,3.89,1.222,4,1.167,4.5,1.23,4
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Williams V.,Govortsova O.,3,63,6935,960,6,2,6,2,,,2,0,Completed,1.03,11,1.02,11.5,1.04,9,1.04,9,1.04,11
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Pennetta F.,Szavay A.,12,33,3190,1596,6,2,6,4,,,2,0,Completed,1.25,3.75,1.3,3.4,1.333,3.25,1.33,3,1.34,3.15
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Zvonareva V.,Kleybanova A.,7,37,5400,1455,6,4,1,6,7,5,2,1,Completed,1.4,2.75,1.42,2.8,1.444,2.625,1.44,2.63,1.45,2.67
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Chakvetadze A.,9,51,4539,1140,6,4,6,2,,,2,0,Completed,1.16,4.5,1.2,4.25,1.167,4.5,1.2,4,1.2,4.3
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Jankovic J.,Kirilenko M.,5,52,5930,1114,7,6,6,3,,,2,0,Completed,1.2,4.33,1.23,3.89,1.25,3.75,1.222,3.75,1.23,4
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Hantuchova D.,Bondarenko A.,27,34,1849,1596,7,5,1,6,6,4,2,1,Completed,1.53,2.37,1.6,2.3,1.66,2.1,1.67,2.1,1.62,2.24
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Peng S.,Martinez-Sanchez M.J.,40,43,1421,1392,5,7,6,2,6,1,2,1,Completed,1.57,2.25,1.65,2.15,1.57,2.25,1.615,2.2,1.6,2.28
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Clijsters K.,Schnyder P.,N/A,20,N/A,2123,6,2,7,5,,,2,0,Completed,1.22,4,1.28,3.46,1.3,3.4,1.286,3.25,1.28,3.55
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Wozniak A.,8,39,4750,1429,4,6,6,4,6,4,2,1,Completed,1.22,4,1.32,3.22,1.286,3.5,1.286,3.25,1.28,3.55
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Dementieva E.,Wickmayer Y.,4,56,6591,1051,6,3,6,4,,,2,0,Completed,1.14,5,1.15,5.2,1.167,4.5,1.143,5,1.17,4.8
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Bammer S.,Radwanska A.,29,14,1720,2981,6,0,7,5,,,2,0,Completed,4,1.22,3.75,1.25,3.75,1.25,3.25,1.286,3.55,1.28
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Cirstea S.,Groenefeld A.L.,24,50,1896,1152,6,3,6,2,,,2,0,Completed,1.53,2.37,1.55,2.35,1.57,2.25,1.533,2.375,1.52,2.46
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Czink M.,Ivanovic A.,59,11,1027,3212,7,6,7,5,,,2,0,Completed,3.75,1.25,3.46,1.28,3.75,1.25,3.75,1.222,3.8,1.25
40,Cincinnati,Western & Southern Financial Group Women's Open,8/12/2009,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Bondarenko K.,2,67,8628,898,6,3,6,2,,,2,0,Completed,1.04,10,1.05,8.5,1.063,8,1.05,8,1.08,7.5
40,Cincinnati,Western & Southern Financial Group Women's Open,8/13/2009,Premier,Outdoor,Hard,3rd Round,3,Pennetta F.,Williams V.,12,3,3190,6935,7,6,6,4,,,2,0,Completed,4,1.22,3.89,1.23,4,1.222,3.75,1.25,3.6,1.28
40,Cincinnati,Western & Southern Financial Group Women's Open,8/13/2009,Premier,Outdoor,Hard,3rd Round,3,Hantuchova D.,Zvonareva V.,27,7,1849,5400,7,6,0,6,7,6,2,1,Completed,2.62,1.44,2.53,1.48,2.37,1.53,2.625,1.5,2.34,1.57
40,Cincinnati,Western & Southern Financial Group Women's Open,8/13/2009,Premier,Outdoor,Hard,3rd Round,3,Clijsters K.,Kuznetsova S.,N/A,6,N/A,5851,6,4,4,6,6,2,2,1,Completed,1.5,2.5,1.48,2.6,1.615,2.2,1.62,2.25,1.57,2.34
40,Cincinnati,Western & Southern Financial Group Women's Open,8/13/2009,Premier,Outdoor,Hard,3rd Round,3,Wozniacki C.,Czink M.,8,59,4750,1027,3,0,,,,,0,0,Retired,1.16,4.5,1.23,3.89,1.25,3.75,1.25,3.75,1.22,4.1
40,Cincinnati,Western & Southern Financial Group Women's Open,8/13/2009,Premier,Outdoor,Hard,3rd Round,3,Dementieva E.,Cirstea S.,4,24,6591,1896,6,4,6,4,,,2,0,Completed,1.16,5,1.18,4.65,1.14,5,1.14,5.5,1.21,4.2
40,Cincinnati,Western & Southern Financial Group Women's Open,8/13/2009,Premier,Outdoor,Hard,3rd Round,3,Bammer S.,Williams S.,29,2,1720,8628,7,5,6,4,,,2,0,Completed,8,1.06,7.19,1.07,7,1.083,7,1.1,7,1.09
40,Cincinnati,Western & Southern Financial Group Women's Open,8/13/2009,Premier,Outdoor,Hard,3rd Round,3,Jankovic J.,Azarenka V.,5,9,5930,4539,7,5,7,6,,,2,0,Completed,2.5,1.5,2.3,1.6,2.37,1.53,2.38,1.57,2.52,1.5
40,Cincinnati,Western & Southern Financial Group Women's Open,8/13/2009,Premier,Outdoor,Hard,3rd Round,3,Safina D.,Peng S.,1,40,9601,1421,6,3,6,4,,,2,0,Completed,1.14,5,1.2,4.5,1.16,4.5,1.167,5,1.23,4
40,Cincinnati,Western & Southern Financial Group Women's Open,8/14/2009,Premier,Outdoor,Hard,Quarterfinals,3,Dementieva E.,Wozniacki C.,4,8,6591,4750,6,2,6,1,,,2,0,Completed,1.44,2.62,1.5,2.55,1.533,2.375,1.571,2.375,1.55,2.4
40,Cincinnati,Western & Southern Financial Group Women's Open,8/14/2009,Premier,Outdoor,Hard,Quarterfinals,3,Safina D.,Clijsters K.,1,N/A,9601,N/A,6,2,7,5,,,2,0,Completed,2.1,1.66,1.95,1.8,1.833,1.833,2.1,1.73,1.97,1.8
40,Cincinnati,Western & Southern Financial Group Women's Open,8/14/2009,Premier,Outdoor,Hard,Quarterfinals,3,Pennetta F.,Hantuchova D.,12,27,3190,1849,6,3,6,3,,,2,0,Completed,1.22,4,1.25,3.75,1.28,3.5,1.25,3.75,1.28,3.55
40,Cincinnati,Western & Southern Financial Group Women's Open,8/14/2009,Premier,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Bammer S.,5,29,5930,1720,6,0,6,3,,,2,0,Completed,1.25,3.75,1.26,3.59,1.28,3.5,1.25,3.75,1.3,3.4
40,Cincinnati,Western & Southern Financial Group Women's Open,8/15/2009,Premier,Outdoor,Hard,Semifinals,3,Safina D.,Pennetta F.,1,12,9601,3190,6,2,6,0,,,2,0,Completed,1.44,2.75,1.48,2.53,1.4,2.75,1.444,2.75,1.44,2.72
40,Cincinnati,Western & Southern Financial Group Women's Open,8/15/2009,Premier,Outdoor,Hard,Semifinals,3,Jankovic J.,Dementieva E.,5,4,5930,6591,7,6,0,6,7,6,2,1,Completed,2.5,1.53,2.25,1.6,2.37,1.57,2.375,1.571,2.35,1.57
40,Cincinnati,Western & Southern Financial Group Women's Open,8/16/2009,Premier,Outdoor,Hard,The Final,3,Jankovic J.,Safina D.,5,1,5930,9601,6,4,6,2,,,2,0,Completed,3.2,1.36,3,1.35,3.25,1.33,3.2,1.33,3,1.38
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Vinci R.,Dubois S.,45,112,1294,559,6,1,6,2,,,2,0,Completed,1.4,2.75,1.35,3.1,1.444,2.625,1.44,2.63,1.5,2.52
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Sugiyama A.,Benesova I.,71,32,857,1610,6,3,6,4,,,2,0,Completed,2.2,1.61,2.1,1.7,2.1,1.667,2.25,1.571,2.1,1.7
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Rezai A.,Cornet A.,39,28,1445,1775,6,4,7,5,,,2,0,Completed,1.57,2.25,1.5,2.55,1.533,2.375,1.5,2.5,1.53,2.44
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Stosur S.,El Tabakh H.,17,194,2508,293,7,6,7,6,,,2,0,Completed,1.05,9,,,1.071,7.5,1.05,8,1.08,7.5
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Schiavone F.,Mauresmo A.,27,16,1815,2511,6,2,3,6,6,1,2,1,Completed,2.75,1.4,2.85,1.4,2.625,1.444,2.625,1.444,2.67,1.45
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Bondarenko K.,Wickmayer Y.,64,53,986,1101,7,6,6,2,,,2,0,Completed,2.25,1.57,2.6,1.45,2.25,1.571,2.25,1.571,2.52,1.5
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Bammer S.,Chakvetadze A.,29,48,1740,1198,3,6,6,4,6,2,2,1,Completed,1.72,2,1.8,1.95,1.667,2.1,1.667,2.1,1.75,2.03
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Szavay A.,Tetreault V.,30,161,1654,375,6,2,6,4,,,2,0,Completed,1.12,5.5,1.15,5.2,1.143,5,1.143,5,1.14,5.4
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Radwanska A.,Suarez Navarro C.,13,31,3040,1634,6,3,6,3,,,2,0,Completed,1.14,5,1.2,4.25,1.16,4.5,1.17,4.5,1.18,4.6
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Schnyder P.,Medina Garrigues A.,20,21,2127,2050,6,2,6,1,,,2,0,Completed,1.5,2.5,1.55,2.35,1.533,2.375,1.5,2.5,1.52,2.46
41,Toronto,Rogers Cup,8/17/2009,Premier,Outdoor,Hard,1st Round,3,Bondarenko A.,Bartoli M.,33,14,1600,3035,6,4,6,3,,,2,0,Completed,3.4,1.3,3.35,1.3,3.4,1.3,2.75,1.4,3.25,1.32
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Sharapova M.,Petrova N.,49,12,1170,3120,6,3,6,4,,,2,0,Completed,1.22,4,1.28,3.46,1.286,3.5,1.29,3.25,1.26,3.7
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Ivanovic A.,Rybarikova M.,11,47,3270,1240,2,6,6,3,6,2,2,1,Completed,1.25,3.75,1.28,3.46,1.25,3.75,1.25,3.5,1.31,3.35
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Safarova L.,Kanepi K.,46,26,1249,1825,6,4,7,6,,,2,0,Completed,1.44,2.62,1.5,2.45,1.5,2.5,1.5,2.5,1.52,2.46
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Peer S.,Niculescu M.,68,73,904,855,6,4,4,6,7,6,2,1,Completed,1.61,2.2,1.55,2.35,1.615,2.2,1.615,2.2,1.7,2.1
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Coin J.,101,65,629,957,2,6,6,1,7,6,2,1,Completed,1.57,2.25,1.55,2.35,1.615,2.2,1.571,2.25,1.53,2.44
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Zheng J.,Vesnina E.,25,34,1885,1597,6,3,6,2,,,2,0,Completed,1.44,2.62,1.5,2.45,1.533,2.375,1.571,2.25,1.46,2.62
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Cibulkova D.,Errani S.,15,41,2527,1410,6,4,6,2,,,2,0,Completed,1.66,2.1,1.65,2.15,1.72,2,1.615,2.2,1.65,2.18
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Razzano V.,Makarova E.,18,38,2193,1456,6,7,6,0,6,2,2,1,Completed,1.4,2.75,1.48,2.53,1.444,2.625,1.44,2.63,1.45,2.67
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Shvedova Y.,Hantuchova D.,61,22,1013,1979,7,6,7,6,,,2,0,Completed,2.75,1.4,2.85,1.4,3,1.36,2.875,1.364,2.78,1.42
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Kleybanova A.,Wozniak A.,36,40,1485,1419,6,4,6,4,,,2,0,Completed,2.37,1.53,2.3,1.6,2.2,1.615,2.2,1.62,2.24,1.62
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Kirilenko M.,10,58,3420,1044,6,3,6,3,,,2,0,Completed,1.33,3.25,1.3,3.35,1.3,3.4,1.25,3.5,1.28,3.5
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Azarenka V.,Peng S.,9,37,4553,1475,6,3,6,3,,,2,0,Completed,1.11,6,1.12,5.9,1.16,4.5,1.125,5.5,1.12,6
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,1st Round,3,Clijsters K.,Baltacha E.,N/A,104,N/A,587,6,3,6,4,,,2,0,Completed,1.04,10,1.04,9.25,1.04,9,1.04,9,1.04,11
41,Toronto,Rogers Cup,8/18/2009,Premier,Outdoor,Hard,2nd Round,3,Bondarenko K.,Williams V.,64,3,986,6865,1,6,7,5,6,4,2,1,Completed,9,1.05,8.5,1.05,8,1.063,7,1.071,7.75,1.08
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Kuznetsova S.,17,6,2508,5960,6,4,6,3,,,2,0,Completed,2.2,1.61,2.25,1.6,2.1,1.667,2.2,1.62,2.13,1.68
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Zvonareva V.,Vinci R.,7,45,5300,1294,6,3,6,3,,,2,0,Completed,1.33,3.25,1.4,2.85,1.333,3.25,1.333,3,1.4,2.85
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Rezai A.,Safina D.,39,1,1445,9810,3,6,6,2,6,4,2,1,Completed,7,1.08,6.75,1.1,6,1.111,6.5,1.083,7.5,1.08
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Bondarenko A.,Kudryavtseva A.,33,101,1600,629,6,3,6,0,,,2,0,Completed,1.25,3.75,1.3,3.35,1.333,3.25,1.286,3.25,1.3,3.4
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Peer S.,Schiavone F.,68,27,904,1815,7,6,6,4,,,2,0,Completed,2.62,1.44,2.8,1.42,2.5,1.5,2.5,1.5,2.67,1.45
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Szavay A.,13,30,3040,1654,6,1,6,1,,,2,0,Completed,1.33,3.25,1.35,3.1,1.3,3.4,1.333,3,1.33,3.2
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Zheng J.,Wozniacki C.,25,8,1885,4810,7,5,6,3,,,2,0,Completed,2.5,1.5,2.45,1.5,2.5,1.5,2.5,1.5,2.52,1.5
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Dementieva E.,Sugiyama A.,5,71,6235,857,6,3,6,2,,,2,0,Completed,1.06,8,1.07,7.19,1.083,7,1.05,8,1.06,9
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Razzano V.,Pennetta F.,18,10,2193,3420,6,3,6,1,,,2,0,Completed,3,1.36,3.05,1.35,3,1.364,2.88,1.36,3.2,1.33
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Sharapova M.,Bammer S.,49,29,1170,1740,6,3,7,6,,,2,0,Completed,1.25,3.75,1.23,3.89,1.25,3.75,1.2,4.333,1.24,3.9
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Kleybanova A.,Cibulkova D.,36,15,1485,2527,6,1,4,6,7,6,2,1,Completed,2,1.72,2.2,1.63,2.1,1.66,2.1,1.67,2.1,1.7
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Jankovic J.,Schnyder P.,4,20,6620,2127,7,5,6,4,,,2,0,Completed,1.16,4.5,1.2,4.25,1.22,4,1.2,4,1.2,4.3
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Clijsters K.,Azarenka V.,N/A,9,N/A,4553,7,5,4,6,6,1,2,1,Completed,1.9,1.8,1.85,1.9,1.833,1.833,1.83,1.83,1.9,1.86
41,Toronto,Rogers Cup,8/19/2009,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Shvedova Y.,2,61,8558,1013,6,3,6,2,,,2,0,Completed,1.1,6.5,1.1,6.25,1.111,6,1.071,7,1.16,5
41,Toronto,Rogers Cup,8/20/2009,Premier,Outdoor,Hard,2nd Round,3,Safarova L.,Ivanovic A.,46,11,1249,3270,3,6,7,5,6,3,2,1,Completed,2.5,1.5,2.35,1.55,2.5,1.5,2.5,1.5,2.4,1.55
41,Toronto,Rogers Cup,8/20/2009,Premier,Outdoor,Hard,3rd Round,3,Dementieva E.,Peer S.,5,68,6235,904,6,1,1,6,6,4,2,1,Completed,1.05,9,1.1,6.25,1.1,6.5,1.1,6.5,1.12,6
41,Toronto,Rogers Cup,8/20/2009,Premier,Outdoor,Hard,3rd Round,3,Stosur S.,Razzano V.,17,18,2508,2193,6,3,6,1,,,2,0,Completed,1.36,3,1.42,2.75,1.364,3,1.33,3.25,1.35,3.1
41,Toronto,Rogers Cup,8/20/2009,Premier,Outdoor,Hard,3rd Round,3,Kleybanova A.,Rezai A.,36,39,1485,1445,6,3,6,4,,,2,0,Completed,1.66,2.1,1.87,1.87,1.72,2,1.727,2.1,1.77,2
41,Toronto,Rogers Cup,8/20/2009,Premier,Outdoor,Hard,3rd Round,3,Williams S.,Bondarenko A.,2,33,8558,1600,6,1,6,4,,,2,0,Completed,1.12,5.5,1.11,5.84,1.125,5.5,1.143,5.5,1.16,5
41,Toronto,Rogers Cup,8/20/2009,Premier,Outdoor,Hard,3rd Round,3,Safarova L.,Zheng J.,46,25,1249,1885,7,6,6,4,,,2,0,Completed,2.5,1.5,2.4,1.53,2.375,1.533,2.5,1.53,2.4,1.54
41,Toronto,Rogers Cup,8/20/2009,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Bondarenko K.,13,64,3040,986,7,5,6,3,,,2,0,Completed,1.33,3.25,1.3,3.35,1.33,3.25,1.33,3.25,1.3,3.4
41,Toronto,Rogers Cup,8/21/2009,Premier,Outdoor,Hard,3rd Round,3,Sharapova M.,Zvonareva V.,49,7,1170,5300,6,2,7,6,,,2,0,Completed,1.5,2.5,1.45,2.6,1.5,2.5,1.53,2.5,1.56,2.36
41,Toronto,Rogers Cup,8/21/2009,Premier,Outdoor,Hard,3rd Round,3,Jankovic J.,Clijsters K.,4,N/A,6620,N/A,1,6,6,3,7,5,2,1,Completed,2.1,1.66,1.9,1.85,2.1,1.66,2.1,1.73,2.2,1.65
41,Toronto,Rogers Cup,8/21/2009,Premier,Outdoor,Hard,Quarterfinals,3,Dementieva E.,Stosur S.,5,17,6235,2508,6,7,6,1,6,3,2,1,Completed,1.53,2.37,1.65,2.15,1.571,2.25,1.615,2.25,1.7,2.12
41,Toronto,Rogers Cup,8/21/2009,Premier,Outdoor,Hard,Quarterfinals,3,Williams S.,Safarova L.,2,46,8558,1249,6,3,6,2,,,2,0,Completed,1.11,6,1.13,5.5,1.143,5,1.13,6,1.16,5
41,Toronto,Rogers Cup,8/21/2009,Premier,Outdoor,Hard,Quarterfinals,3,Kleybanova A.,Jankovic J.,36,4,1485,6620,6,7,7,6,6,2,2,1,Completed,4.5,1.16,4.67,1.17,4.5,1.16,4.333,1.2,4.4,1.2
41,Toronto,Rogers Cup,8/22/2009,Premier,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Radwanska A.,49,13,1170,3040,6,2,7,6,,,2,0,Completed,1.4,2.75,1.37,3,1.4,2.75,1.364,3,1.4,2.88
41,Toronto,Rogers Cup,8/22/2009,Premier,Outdoor,Hard,Semifinals,3,Dementieva E.,Williams S.,5,2,6235,8558,7,6,6,1,,,2,0,Completed,2.87,1.4,2.85,1.4,2.75,1.4,2.88,1.4,3,1.37
41,Toronto,Rogers Cup,8/22/2009,Premier,Outdoor,Hard,Semifinals,3,Sharapova M.,Kleybanova A.,49,36,1170,1485,6,2,4,6,6,4,2,1,Completed,1.28,3.75,1.28,3.46,1.286,3.5,1.3,3.5,1.29,3.5
41,Toronto,Rogers Cup,8/23/2009,Premier,Outdoor,Hard,The Final,3,Dementieva E.,Sharapova M.,5,49,6235,1170,6,4,6,3,,,2,0,Completed,1.57,2.37,1.67,2.12,1.615,2.2,1.62,2.25,1.64,2.22
42,New Haven,Pilot Pen Tennis,8/23/2009,Premier,Outdoor,Hard,1st Round,3,Bammer S.,Medina Garrigues A.,29,21,1770,2050,7,5,6,4,,,2,0,Completed,1.4,2.75,1.42,2.73,1.4,2.75,1.4,2.75,1.37,3
42,New Haven,Pilot Pen Tennis,8/23/2009,Premier,Outdoor,Hard,1st Round,3,Chakvetadze A.,Petrova N.,75,13,820,3120,0,6,7,6,6,4,2,1,Completed,1.83,1.83,1.95,1.8,1.909,1.8,1.91,1.8,1.94,1.83
